experiment_id,experiment_label,metric,cv_mean,cv_std,out_of_fold
path_b,Caminho B - Floresta Aleatória,accuracy,0.7959237067312144,0.016367192351489798,0.7959277579661796
path_b,Caminho B - Floresta Aleatória,precision,0.8180400513396625,0.01694544117143043,0.8180263800683928
path_b,Caminho B - Floresta Aleatória,recall,0.7649514644264025,0.020076407634243818,0.7649611694837826
path_b,Caminho B - Floresta Aleatória,f1,0.7905447986806202,0.017456006107180486,0.790604343720491
path_b,Caminho B - Floresta Aleatória,f1_class_0,0.8010032226537949,0.015551754610498257,0.8009872111285619
path_b,Caminho B - Floresta Aleatória,f1_class_1,0.7905447986806202,0.017456006107180486,0.790604343720491
path_b,Caminho B - Floresta Aleatória,roc_auc,0.8737745473458551,0.014743476069620173,0.873751698553867
