experiment_id,experiment_label,metric,cv_mean,cv_std,out_of_fold
path_a,Caminho A - Árvore de Decisão,accuracy,0.7786671163842704,0.015077373687530657,0.7786724951110089
path_a,Caminho A - Árvore de Decisão,precision,0.7778862994077912,0.014517219293676078,0.7778532608695652
path_a,Caminho A - Árvore de Decisão,recall,0.784597139065651,0.02031453674399315,0.7846048423937871
path_a,Caminho A - Árvore de Decisão,f1,0.7811443822947393,0.01576478597963894,0.7812144644075506
path_a,Caminho A - Árvore de Decisão,f1_class_0,0.7760782850976449,0.014780395553518151,0.7760707635009311
path_a,Caminho A - Árvore de Decisão,f1_class_1,0.7811443822947393,0.01576478597963894,0.7812144644075506
path_a,Caminho A - Árvore de Decisão,roc_auc,0.7786210216252891,0.015060507948611742,0.7786291882884346
