experiment_id,experiment_label,fpr,tpr,threshold
path_a,Caminho A - Árvore de Decisão,0.0,0.0,inf
path_a,Caminho A - Árvore de Decisão,0.0018539976825028969,0.03928734582000914,1.0
path_a,Caminho A - Árvore de Decisão,0.0027809965237543454,0.06875285518501599,0.9924981245311327
path_a,Caminho A - Árvore de Decisão,0.0034762456546929316,0.1007309273640932,0.9917787742899851
path_a,Caminho A - Árvore de Decisão,0.0034762456546929316,0.10438556418455916,0.9911504424778761
path_a,Caminho A - Árvore de Decisão,0.0039397450753186555,0.13750571037003198,0.9909021986353298
path_a,Caminho A - Árvore de Decisão,0.004171494785631518,0.16879853814527182,0.9901812688821753
path_a,Caminho A - Árvore de Decisão,0.00440324449594438,0.20694380995888534,0.9901140684410646
path_a,Caminho A - Árvore de Decisão,0.004866743916570104,0.2425765189584285,0.9900611620795107
path_a,Caminho A - Árvore de Decisão,0.005330243337195829,0.27683873915029694,0.9894973743435859
path_a,Caminho A - Árvore de Decisão,0.005561993047508691,0.31178620374600274,0.9894815927873779
path_a,Caminho A - Árvore de Decisão,0.005561993047508691,0.3426222019186843,0.9887471867966992
path_a,Caminho A - Árvore de Decisão,0.005561993047508691,0.3771128369118319,0.9872944693572496
path_a,Caminho A - Árvore de Decisão,0.006025492468134415,0.38076747373229786,0.949438202247191
path_a,Caminho A - Árvore de Decisão,0.006720741599073001,0.3851073549566012,0.933649289099526
path_a,Caminho A - Árvore de Decisão,0.007879490150637311,0.39173138419369574,0.9285714285714286
path_a,Caminho A - Árvore de Decisão,0.008342989571263035,0.39195979899497485,0.9166666666666666
path_a,Caminho A - Árvore de Decisão,0.009733487833140209,0.3969849246231156,0.9163498098859315
path_a,Caminho A - Árvore de Decisão,0.010196987253765933,0.3972133394243947,0.9090909090909091
path_a,Caminho A - Árvore de Decisão,0.010660486674391657,0.3972133394243947,0.90625
path_a,Caminho A - Árvore de Decisão,0.011355735805330244,0.39949748743718594,0.9047619047619048
path_a,Caminho A - Árvore de Decisão,0.01205098493626883,0.4049794426678849,0.9035714285714286
path_a,Caminho A - Árvore de Decisão,0.012746234067207415,0.4063499314755596,0.9010989010989011
path_a,Caminho A - Árvore de Decisão,0.013904982618771726,0.4116034719049794,0.9010238907849829
path_a,Caminho A - Árvore de Decisão,0.014136732329084589,0.4120603015075377,0.9
path_a,Caminho A - Árvore de Decisão,0.01436848203939745,0.4122887163088168,0.8974358974358975
path_a,Caminho A - Árvore de Decisão,0.016222479721900347,0.42667884878940154,0.8951048951048951
path_a,Caminho A - Árvore de Decisão,0.01738122827346466,0.4321608040201005,0.8943661971830986
path_a,Caminho A - Árvore de Decisão,0.017844727694090384,0.43353129282777525,0.8901098901098901
path_a,Caminho A - Árvore de Decisão,0.018771726535341832,0.4401553220648698,0.8865979381443299
path_a,Caminho A - Árvore de Decisão,0.018771726535341832,0.4412973960712654,0.8846153846153846
path_a,Caminho A - Árvore de Decisão,0.019235225955967557,0.44449520328917314,0.8809523809523809
path_a,Caminho A - Árvore de Decisão,0.020162224797219002,0.4470077661032435,0.875
path_a,Caminho A - Árvore de Decisão,0.020162224797219002,0.44792142530836,0.8736842105263158
path_a,Caminho A - Árvore de Decisão,0.020162224797219002,0.4492919141160347,0.8723404255319149
path_a,Caminho A - Árvore de Decisão,0.020162224797219002,0.44952032891731386,0.8709677419354839
path_a,Caminho A - Árvore de Decisão,0.020393974507531866,0.44974874371859297,0.7857142857142857
path_a,Caminho A - Árvore de Decisão,0.020625724217844726,0.44974874371859297,0.7692307692307693
path_a,Caminho A - Árvore de Decisão,0.02108922363847045,0.45089081772498857,0.7608695652173914
path_a,Caminho A - Árvore de Decisão,0.021552723059096175,0.45134764732754684,0.75
path_a,Caminho A - Árvore de Decisão,0.022479721900347624,0.45248972133394244,0.7384615384615385
path_a,Caminho A - Árvore de Decisão,0.02294322132097335,0.4559159433531293,0.7383177570093458
path_a,Caminho A - Árvore de Decisão,0.0287369640787949,0.46756509821836456,0.7376237623762376
path_a,Caminho A - Árvore de Decisão,0.029200463499420626,0.46847875742348105,0.7346938775510204
path_a,Caminho A - Árvore de Decisão,0.03453070683661645,0.4803563270899954,0.7293906810035843
path_a,Caminho A - Árvore de Decisão,0.040324449594438004,0.4910918227501142,0.7275541795665634
path_a,Caminho A - Árvore de Decisão,0.040324449594438004,0.4913202375513933,0.7272727272727273
path_a,Caminho A - Árvore de Decisão,0.04426419466975666,0.5031978072179077,0.7239747634069401
path_a,Caminho A - Árvore de Decisão,0.047740440324449594,0.5141617176793056,0.72
path_a,Caminho A - Árvore de Decisão,0.053070683661645426,0.5271813613522156,0.7186081694402421
path_a,Caminho A - Árvore de Decisão,0.0574739281575898,0.5406578346276839,0.717425431711146
path_a,Caminho A - Árvore de Decisão,0.05886442641946697,0.5420283234353586,0.7142857142857143
path_a,Caminho A - Árvore de Decisão,0.06234067207415991,0.5500228414801279,0.7127272727272728
path_a,Caminho A - Árvore de Decisão,0.06257242178447277,0.5507080858839652,0.7105263157894737
path_a,Caminho A - Árvore de Decisão,0.06813441483198146,0.5612151667428049,0.7080200501253133
path_a,Caminho A - Árvore de Decisão,0.07114716106604867,0.5653266331658291,0.7075812274368231
path_a,Caminho A - Árvore de Decisão,0.07740440324449595,0.5751484696208314,0.705574912891986
path_a,Caminho A - Árvore de Decisão,0.08088064889918888,0.5813156692553677,0.7049608355091384
path_a,Caminho A - Árvore de Decisão,0.08111239860950174,0.5820009136592051,0.7027027027027027
path_a,Caminho A - Árvore de Decisão,0.08157589803012746,0.5820009136592051,0.7021276595744681
path_a,Caminho A - Árvore de Decisão,0.08412514484356895,0.5909090909090909,0.6961325966850829
path_a,Caminho A - Árvore de Decisão,0.0862108922363847,0.5961626313385108,0.6954314720812182
path_a,Caminho A - Árvore de Decisão,0.08736964078794901,0.600274097761535,0.6907630522088354
path_a,Caminho A - Árvore de Decisão,0.08922363847045191,0.6064412973960712,0.6881720430107527
path_a,Caminho A - Árvore de Decisão,0.08968713789107764,0.6082686158063042,0.6875
path_a,Caminho A - Árvore de Decisão,0.09269988412514485,0.6142074006395615,0.6870748299319728
path_a,Caminho A - Árvore de Decisão,0.0929316338354577,0.6151210598446779,0.6857142857142857
path_a,Caminho A - Árvore de Decisão,0.09316338354577057,0.6151210598446779,0.6829268292682927
path_a,Caminho A - Árvore de Decisão,0.09524913093858632,0.6192325262677022,0.68
path_a,Caminho A - Árvore de Decisão,0.09571263035921206,0.6210598446779352,0.6774193548387096
path_a,Caminho A - Árvore de Decisão,0.10081112398609501,0.6283691183188671,0.6749435665914221
path_a,Caminho A - Árvore de Decisão,0.10498261877172653,0.6340794883508452,0.6702819956616052
path_a,Caminho A - Árvore de Decisão,0.10753186558516802,0.6404751027866605,0.670020120724346
path_a,Caminho A - Árvore de Decisão,0.10938586326767091,0.6466423024211969,0.6693227091633466
path_a,Caminho A - Árvore de Decisão,0.1100811123986095,0.6470991320237551,0.6666666666666666
path_a,Caminho A - Árvore de Decisão,0.11031286210892237,0.6475559616263133,0.6595744680851063
path_a,Caminho A - Árvore de Decisão,0.11077636152954809,0.648698035632709,0.6590909090909091
path_a,Caminho A - Árvore de Decisão,0.11471610660486674,0.6587482868889905,0.6579572446555819
path_a,Caminho A - Árvore de Decisão,0.1149478563151796,0.6596619460941069,0.6557377049180327
path_a,Caminho A - Árvore de Decisão,0.1156431054461182,0.6610324349017817,0.6458333333333334
path_a,Caminho A - Árvore de Decisão,0.11587485515643106,0.6612608497030608,0.64
path_a,Caminho A - Árvore de Decisão,0.11657010428736964,0.661717679305619,0.6388888888888888
path_a,Caminho A - Árvore de Decisão,0.11657010428736964,0.6626313385107355,0.6382978723404256
path_a,Caminho A - Árvore de Decisão,0.12004634994206258,0.6658291457286433,0.6349809885931559
path_a,Caminho A - Árvore de Decisão,0.12027809965237543,0.6660575605299224,0.6326530612244898
path_a,Caminho A - Árvore de Decisão,0.12143684820393974,0.6667428049337597,0.631578947368421
path_a,Caminho A - Árvore de Decisão,0.12375434530706837,0.6687985381452718,0.6304347826086957
path_a,Caminho A - Árvore de Decisão,0.12444959443800695,0.66925536774783,0.6296296296296297
path_a,Caminho A - Árvore de Decisão,0.12514484356894554,0.6701690269529466,0.627906976744186
path_a,Caminho A - Árvore de Decisão,0.12885283893395133,0.6770214709913203,0.6262376237623762
path_a,Caminho A - Árvore de Decisão,0.12954808806488993,0.6770214709913203,0.625
path_a,Caminho A - Árvore de Decisão,0.13047508690614137,0.6781635449977158,0.6233766233766234
path_a,Caminho A - Árvore de Decisão,0.13140208574739282,0.6788487894015532,0.6216216216216216
path_a,Caminho A - Árvore de Decisão,0.13580533024333719,0.6822750114207401,0.620817843866171
path_a,Caminho A - Árvore de Decisão,0.13626882966396292,0.6825034262220192,0.6206896551724138
path_a,Caminho A - Árvore de Decisão,0.1365005793742758,0.6831886706258565,0.6166666666666667
path_a,Caminho A - Árvore de Decisão,0.13858632676709154,0.6870717222476016,0.6147540983606558
path_a,Caminho A - Árvore de Decisão,0.14113557358053302,0.6911831886706259,0.6144578313253012
path_a,Caminho A - Árvore de Decisão,0.14275782155272307,0.6936957514846962,0.6142857142857143
path_a,Caminho A - Árvore de Decisão,0.1429895712630359,0.6936957514846962,0.6129032258064516
path_a,Caminho A - Árvore de Decisão,0.1436848203939745,0.6946094106898127,0.6122448979591837
path_a,Caminho A - Árvore de Decisão,0.14577056778679026,0.6973503883051622,0.6107784431137725
path_a,Caminho A - Árvore de Decisão,0.14855156431054461,0.7016902695294656,0.6104417670682731
path_a,Caminho A - Árvore de Decisão,0.14901506373117035,0.7021470991320238,0.6086956521739131
path_a,Caminho A - Árvore de Decisão,0.1511008111239861,0.7055733211512106,0.6071428571428571
path_a,Caminho A - Árvore de Decisão,0.15133256083429897,0.7067153951576062,0.6024096385542169
path_a,Caminho A - Árvore de Decisão,0.15434530706836616,0.710141617176793,0.6011080332409973
path_a,Caminho A - Árvore de Decisão,0.15874855156431056,0.7149383280036546,0.5950920245398773
path_a,Caminho A - Árvore de Decisão,0.1589803012746234,0.7149383280036546,0.5925925925925926
path_a,Caminho A - Árvore de Decisão,0.16292004634994206,0.719506624029237,0.592375366568915
path_a,Caminho A - Árvore de Decisão,0.1633835457705678,0.7201918684330745,0.5909090909090909
path_a,Caminho A - Árvore de Decisão,0.16361529548088066,0.7201918684330745,0.5882352941176471
path_a,Caminho A - Árvore de Decisão,0.1638470451911935,0.7206486980356327,0.5862068965517241
path_a,Caminho A - Árvore de Decisão,0.16964078794901508,0.7247601644586569,0.5783132530120482
path_a,Caminho A - Árvore de Decisão,0.17033603707995365,0.7254454088624943,0.5714285714285714
path_a,Caminho A - Árvore de Decisão,0.17404403244495945,0.7309273640931933,0.5676392572944297
path_a,Caminho A - Árvore de Decisão,0.17404403244495945,0.7316126084970306,0.5666666666666667
