experiment_id,experiment_label,fpr,tpr,threshold
path_c,Caminho C - Naive Bayes Gaussiano,0.0,0.0,inf
path_c,Caminho C - Naive Bayes Gaussiano,0.3316338354577057,0.44952032891731386,1.0
path_c,Caminho C - Naive Bayes Gaussiano,0.33232908458864424,0.45134764732754684,0.999999999996362
path_c,Caminho C - Naive Bayes Gaussiano,0.3325608342989571,0.45157606212882595,0.999999999992724
path_c,Caminho C - Naive Bayes Gaussiano,0.3332560834298957,0.45180447693010506,0.9999999999890861
path_c,Caminho C - Naive Bayes Gaussiano,0.33371958285052145,0.45180447693010506,0.9999999999854481
path_c,Caminho C - Naive Bayes Gaussiano,0.33371958285052145,0.45226130653266333,0.9999999999818101
path_c,Caminho C - Naive Bayes Gaussiano,0.3339513325608343,0.45248972133394244,0.9999999999781721
path_c,Caminho C - Naive Bayes Gaussiano,0.3341830822711472,0.45248972133394244,0.9999999999672582
path_c,Caminho C - Naive Bayes Gaussiano,0.33464658169177286,0.45248972133394244,0.9999999999599822
path_c,Caminho C - Naive Bayes Gaussiano,0.3348783314020857,0.45248972133394244,0.9999999999417923
path_c,Caminho C - Naive Bayes Gaussiano,0.3348783314020857,0.45271813613522155,0.9999999999272404
path_c,Caminho C - Naive Bayes Gaussiano,0.33557358053302433,0.45271813613522155,0.9999999998908606
path_c,Caminho C - Naive Bayes Gaussiano,0.33557358053302433,0.4531749657377798,0.9999999998726707
path_c,Caminho C - Naive Bayes Gaussiano,0.3358053302433372,0.4531749657377798,0.9999999998581188
path_c,Caminho C - Naive Bayes Gaussiano,0.3358053302433372,0.45340338053905893,0.9999999998508429
path_c,Caminho C - Naive Bayes Gaussiano,0.3365005793742758,0.45340338053905893,0.99999999965803
path_c,Caminho C - Naive Bayes Gaussiano,0.3365005793742758,0.45363179534033804,0.9999999996289262
path_c,Caminho C - Naive Bayes Gaussiano,0.33673232908458867,0.45363179534033804,0.9999999995925464
path_c,Caminho C - Naive Bayes Gaussiano,0.33673232908458867,0.4538602101416172,0.9999999995852704
path_c,Caminho C - Naive Bayes Gaussiano,0.33696407879490153,0.4540886249428963,0.9999999995488906
path_c,Caminho C - Naive Bayes Gaussiano,0.33696407879490153,0.4543170397441754,0.9999999995270628
path_c,Caminho C - Naive Bayes Gaussiano,0.33719582850521435,0.4543170397441754,0.9999999993815436
path_c,Caminho C - Naive Bayes Gaussiano,0.33719582850521435,0.4550022841480128,0.9999999991596269
path_c,Caminho C - Naive Bayes Gaussiano,0.3374275782155272,0.4550022841480128,0.9999999990905053
path_c,Caminho C - Naive Bayes Gaussiano,0.3374275782155272,0.4556875285518502,0.999999998635758
path_c,Caminho C - Naive Bayes Gaussiano,0.3376593279258401,0.4556875285518502,0.9999999986102921
path_c,Caminho C - Naive Bayes Gaussiano,0.3376593279258401,0.4563727729556875,0.99999999829015
path_c,Caminho C - Naive Bayes Gaussiano,0.3383545770567787,0.4563727729556875,0.9999999980718712
path_c,Caminho C - Naive Bayes Gaussiano,0.3383545770567787,0.4568296025582458,0.9999999979081622
path_c,Caminho C - Naive Bayes Gaussiano,0.33858632676709155,0.4568296025582458,0.9999999978426786
path_c,Caminho C - Naive Bayes Gaussiano,0.33858632676709155,0.4570580173595249,0.999999997431587
path_c,Caminho C - Naive Bayes Gaussiano,0.3388180764774044,0.4570580173595249,0.9999999974024831
path_c,Caminho C - Naive Bayes Gaussiano,0.3388180764774044,0.457286432160804,0.9999999973078957
path_c,Caminho C - Naive Bayes Gaussiano,0.3390498261877173,0.457286432160804,0.9999999971041689
path_c,Caminho C - Naive Bayes Gaussiano,0.3390498261877173,0.4600274097761535,0.9999999950814527
path_c,Caminho C - Naive Bayes Gaussiano,0.33928157589803015,0.4600274097761535,0.9999999949650373
path_c,Caminho C - Naive Bayes Gaussiano,0.33928157589803015,0.46162631338510735,0.999999993309757
path_c,Caminho C - Naive Bayes Gaussiano,0.33951332560834296,0.46162631338510735,0.9999999931969796
path_c,Caminho C - Naive Bayes Gaussiano,0.33951332560834296,0.4623115577889447,0.9999999922256393
path_c,Caminho C - Naive Bayes Gaussiano,0.33974507531865583,0.4623115577889447,0.9999999917854439
path_c,Caminho C - Naive Bayes Gaussiano,0.33974507531865583,0.46253997259022384,0.9999999917308742
path_c,Caminho C - Naive Bayes Gaussiano,0.33974507531865583,0.4629968021927821,0.9999999910214683
path_c,Caminho C - Naive Bayes Gaussiano,0.33974507531865583,0.47647327546825036,0.9999998968160124
path_c,Caminho C - Naive Bayes Gaussiano,0.3399768250289687,0.47647327546825036,0.9999998966814072
path_c,Caminho C - Naive Bayes Gaussiano,0.3399768250289687,0.47670169026952947,0.9999998944695163
path_c,Caminho C - Naive Bayes Gaussiano,0.34020857473928157,0.47670169026952947,0.9999998922394355
path_c,Caminho C - Naive Bayes Gaussiano,0.34020857473928157,0.4769301050708086,0.9999998886705788
path_c,Caminho C - Naive Bayes Gaussiano,0.34044032444959443,0.4769301050708086,0.9999998882449352
path_c,Caminho C - Naive Bayes Gaussiano,0.34044032444959443,0.47738693467336685,0.9999998848834433
path_c,Caminho C - Naive Bayes Gaussiano,0.34044032444959443,0.47784376427592506,0.9999998819730606
path_c,Caminho C - Naive Bayes Gaussiano,0.34044032444959443,0.47852900867976245,0.9999998671846785
path_c,Caminho C - Naive Bayes Gaussiano,0.3406720741599073,0.47852900867976245,0.9999998554521985
